id,year,town,location,l_number,x,y,company
518,109,佳冬鄉,新埔段,528,120.546229,22.443853,力暘
519,109,佳冬鄉,新埔段,839,120.538366,22.44269,力暘
520,109,佳冬鄉,新埔段,968,120.540538,22.440798,力暘
521,109,佳冬鄉,新埔段,614,120.539123,22.445143,力暘
522,109,佳冬鄉,新埔段,617,120.538569,22.444757,力暘
523,109,佳冬鄉,新埔段,691,120.533538,22.443753,力暘
524,109,佳冬鄉,新埔段,692,120.533493,22.443532,力暘
525,109,佳冬鄉,新埔段,833,120.537896,22.442413,力暘
526,109,佳冬鄉,新埔段,835,120.538288,22.441585,力暘
527,109,佳冬鄉,新埔段,28,120.541016,22.449067,力暘
528,109,佳冬鄉,新埔段,69,120.537608,22.450137,力暘
529,110,佳冬鄉,昌南段,297,120.558675,22.442532,力暘
530,110,佳冬鄉,昌南段,467,120.556591,22.440247,力暘
531,110,佳冬鄉,昌南段,468,120.556495,22.440837,力暘
532,110,佳冬鄉,昌南段,470,120.556267,22.440561,力暘
533,110,佳冬鄉,昌南段,471,120.556308,22.441235,力暘
534,110,佳冬鄉,昌南段,472,120.556157,22.441202,力暘
535,110,佳冬鄉,新埔段,542,120.543887,22.444293,力暘
536,110,佳冬鄉,新埔段,602,120.541143,22.444068,力暘
537,110,佳冬鄉,新埔段,877,120.542576,22.442059,力暘
538,110,佳冬鄉,新埔段,1204,120.53601,22.436393,力暘
539,110,佳冬鄉,新埔段,1205,120.536217,22.435848,力暘
540,110,佳冬鄉,新埔段,1209,120.53655,22.436248,力暘
541,110,佳冬鄉,新埔段,1210,120.536512,22.435952,力暘
542,110,佳冬鄉,新埔段,1216,120.536712,22.436355,力暘
543,110,佳冬鄉,武丁段,805,120.54628,22.449297,力暘
544,110,佳冬鄉,武丁段,809,120.54609,22.448681,力暘
545,110,佳冬鄉,武丁段,816,120.548263,22.448325,力暘
546,110,佳冬鄉,武丁段,855,120.546549,22.448,力暘
547,110,佳冬鄉,武丁段,857,120.546332,22.447496,力暘
548,110,佳冬鄉,武丁段,863,120.544823,22.448112,力暘
549,110,佳冬鄉,武丁段,888,120.551153,22.445405,力暘
550,110,佳冬鄉,武丁段,911,120.548374,22.445197,力暘
551,110,佳冬鄉,武丁段,953,120.546271,22.442641,力暘
552,110,佳冬鄉,佳和段,2082,120.533508,22.429893,力暘
553,110,佳冬鄉,佳和段,2081,120.533716,22.429991,力暘
554,110,佳冬鄉,佳和段,2078,120.534152,22.430187,力暘
555,110,佳冬鄉,佳和段,2077,120.534249,22.430229,力暘
556,110,佳冬鄉,佳和段,2132,120.534117,22.428955,力暘
557,110,佳冬鄉,塭豐段,80,120.535569,22.422842,力暘
558,110,佳冬鄉,塭豐段,81,120.535716,22.422746,力暘
559,110,佳冬鄉,佳和段,2395,120.53826,22.42457,力暘
560,110,佳冬鄉,佳和段,1324,120.542915,22.431423,力暘
561,111,佳冬鄉,新埔段,541,120.544331,22.444325,力暘
562,111,佳冬鄉,昌南段,49,120.553247,22.447993,力暘
563,111,佳冬鄉,昌南段,19,120.5529,22.449821,力暘
564,111,佳冬鄉,內館段,67_1,120.533012,22.434835,力暘
565,111,佳冬鄉,新埔段,1166,120.531052,22.436395,力暘
566,111,佳冬鄉,新埔段,510,120.544667,22.44545,力暘
567,111,佳冬鄉,武丁段,856,120.546748,22.447291,力暘
568,111,佳冬鄉,武丁段,779,120.548944,22.451189,力暘
569,108,林邊鄉,鎮安段,919,120.501396,22.451293,寶晶
570,108,林邊鄉,鎮安段,949,120.502005,22.451357,寶晶
571,108,林邊鄉,鎮安段,950,120.502222,22.451015,寶晶
572,108,林邊鄉,鎮安段,951,120.501591,22.450889,寶晶
573,108,林邊鄉,鎮安段,963,120.502688,22.450413,寶晶
574,108,林邊鄉,鎮安段,1007-1,120.504898,22.452479,寶晶
575,108,林邊鄉,鎮安段,1017-1,120.50586,22.451307,寶晶
576,108,林邊鄉,鎮安段,1027,120.506458,22.451653,寶晶
577,108,林邊鄉,鎮安段,1033,120.506397,22.453369,寶晶
578,108,林邊鄉,鎮安段,1044,120.507719,22.453436,寶晶
579,108,林邊鄉,鎮安段,1045,120.508143,22.453091,寶晶
580,108,林邊鄉,鎮安段,1070,120.509067,22.454955,寶晶
581,108,林邊鄉,鎮安段,1071,120.509252,22.454514,寶晶
582,108,林邊鄉,鎮安段,1078,120.50938,22.453488,寶晶
583,108,林邊鄉,鎮安段,1080,120.50884,22.453799,寶晶
584,108,林邊鄉,鎮安段,1081,120.508543,22.453519,寶晶
585,108,林邊鄉,鎮安段,1083,120.509046,22.453254,寶晶
586,108,林邊鄉,鎮安段,1099,120.509594,22.452713,寶晶
587,108,林邊鄉,鎮安段,1103,120.509039,22.452201,寶晶
588,108,林邊鄉,鎮安段,1111,120.508171,22.451677,寶晶
589,108,林邊鄉,鎮安段,1231,120.503807,22.449379,寶晶
590,108,林邊鄉,鎮安段,915,120.501074,22.451323,寶晶
591,109,林邊鄉,鎮安段,961,120.502198,22.450314,寶晶
592,109,林邊鄉,鎮安段,997_1,120.504597,22.451386,寶晶
593,109,林邊鄉,鎮安段,1002,120.505475,22.451658,寶晶
594,109,林邊鄉,鎮安段,1003,120.505009,22.451724,寶晶
595,109,林邊鄉,鎮安段,1006,120.5045,22.45217,寶晶
596,109,林邊鄉,鎮安段,1014,120.505064,22.452184,寶晶
597,109,林邊鄉,鎮安段,1046,120.508096,22.453709,寶晶
598,109,林邊鄉,鎮安段,1102,120.50904,22.452421,寶晶
599,109,林邊鄉,鎮安段,1107_2,120.508294,22.452321,寶晶
600,109,林邊鄉,鎮安段,1107_3,120.507655,22.451924,寶晶
601,109,林邊鄉,鎮林段,552_1,120.507014,22.441621,寶晶
602,109,林邊鄉,鎮林段,555_1,120.506831,22.441612,寶晶
603,109,林邊鄉,鎮林段,558,120.506634,22.442389,寶晶
604,109,林邊鄉,鎮林段,558_1,120.506639,22.441603,寶晶
605,109,林邊鄉,富田段,74,120.510248,22.438203,寶晶
606,109,林邊鄉,富田段,86,120.508741,22.438864,寶晶
607,109,林邊鄉,富田段,117,120.507937,22.437181,寶晶
608,109,林邊鄉,富田段,118,120.507974,22.436658,寶晶
609,109,林邊鄉,富田段,120,120.508434,22.437057,寶晶
610,109,林邊鄉,富田段,121,120.50877,22.437224,寶晶
611,109,林邊鄉,富田段,129,120.509321,22.437151,寶晶
612,109,林邊鄉,富田段,576,120.501262,22.439457,寶晶
613,109,林邊鄉,富田段,577,120.501079,22.439378,寶晶
614,109,林邊鄉,富田段,578,120.501074,22.439933,寶晶
615,109,林邊鄉,富田段,579,120.501159,22.440292,寶晶
616,109,林邊鄉,富田段,593_4,120.501302,22.438516,寶晶
617,109,林邊鄉,富田段,619,120.501872,22.43718,寶晶
618,109,林邊鄉,富田段,625,120.501857,22.436941,寶晶
619,109,林邊鄉,富田段,631,120.501835,22.436463,寶晶
620,109,林邊鄉,富田段,632,120.501674,22.436191,寶晶
621,109,林邊鄉,富田段,632_1,120.501269,22.435567,寶晶
622,109,林邊鄉,富田段,644,120.501534,22.435261,寶晶
623,109,林邊鄉,富田段,645,120.501774,22.435487,寶晶
624,109,林邊鄉,富田段,646,120.501772,22.435797,寶晶
625,109,林邊鄉,富田段,649,120.503152,22.435834,寶晶
626,109,林邊鄉,富田段,650,120.502516,22.435808,寶晶
627,109,林邊鄉,富田段,651,120.502513,22.43545,寶晶
628,109,林邊鄉,富田段,652,120.502489,22.435081,寶晶
629,109,林邊鄉,富田段,654,120.503165,22.43549,寶晶
630,109,林邊鄉,銀放索段,103,120.495398,22.427352,寶晶
631,110,林邊鄉,成功段,132,120.499831,22.433882,寶晶
632,110,林邊鄉,成功段,131,120.500124,22.433894,寶晶
633,110,林邊鄉,富田段,712,120.50056,22.433866,寶晶
634,110,林邊鄉,富田段,492,120.505535,22.436182,寶晶
635,110,林邊鄉,富田段,493,120.505388,22.435778,寶晶
636,110,林邊鄉,富田段,665,120.505405,22.435509,寶晶
637,110,林邊鄉,富田段,479-1,120.506014,22.435726,寶晶
638,110,林邊鄉,富田段,479,120.50604,22.435947,寶晶
639,110,林邊鄉,富田段,480,120.506455,22.435868,寶晶
640,110,林邊鄉,富田段,477,120.506724,22.435884,寶晶
641,110,林邊鄉,富田段,481,120.506635,22.436265,寶晶
642,110,林邊鄉,富田段,494-1,120.505152,22.436142,寶晶
643,110,林邊鄉,富田段,476,120.506865,22.436289,寶晶
644,110,林邊鄉,富田段,664,120.504635,22.435765,寶晶
645,110,林邊鄉,富田段,657,120.504738,22.436489,寶晶
646,110,林邊鄉,富田段,658,120.504033,22.436454,寶晶
647,110,林邊鄉,富田段,495,120.504924,22.436818,寶晶
648,110,林邊鄉,富田段,496,120.505111,22.436876,寶晶
649,110,林邊鄉,下庄段,577,120.525913,22.453255,寶晶
650,110,林邊鄉,富田段,497-1,120.505443,22.436926,寶晶
651,110,林邊鄉,富田段,497-2,120.505622,22.43697,寶晶
652,110,林邊鄉,富田段,502,120.505826,22.437034,寶晶
653,110,林邊鄉,富田段,501,120.5059,22.436693,寶晶
654,110,林邊鄉,富田段,500,120.505717,22.436676,寶晶
655,110,林邊鄉,富田段,511,120.50483,22.437205,寶晶
656,110,林邊鄉,富田段,510,120.5052,22.437271,寶晶
657,110,林邊鄉,富田段,509,120.505744,22.437278,寶晶
658,110,林邊鄉,富田段,516-1,120.50558,22.437442,寶晶
659,110,林邊鄉,富田段,516,120.506085,22.437534,寶晶
660,110,林邊鄉,下庄段,608,120.529058,22.45159,寶晶
661,110,林邊鄉,富田段,518,120.506604,22.43774,寶晶
662,110,林邊鄉,富田段,519-1,120.506492,22.437783,寶晶
663,110,林邊鄉,富田段,515-1,120.505887,22.43772,寶晶
664,110,林邊鄉,富田段,514,120.505107,22.437612,寶晶
665,110,林邊鄉,富田段,513,120.505075,22.437973,寶晶
666,110,林邊鄉,富田段,512,120.50478,22.437771,寶晶
667,110,林邊鄉,富田段,521,120.505802,22.438262,寶晶
668,110,林邊鄉,富田段,525,120.505762,22.4385,寶晶
669,110,林邊鄉,富田段,526,120.506354,22.438524,寶晶
670,110,林邊鄉,富田段,100,120.506525,22.438299,寶晶
671,110,林邊鄉,富田段,522,120.505034,22.438328,寶晶
672,110,林邊鄉,富田段,523,120.504694,22.438479,寶晶
673,110,林邊鄉,富田段,524,120.505008,22.438686,寶晶
674,110,林邊鄉,富田段,527,120.506296,22.438866,寶晶
675,110,林邊鄉,富田段,528,120.50571,22.438908,寶晶
676,110,林邊鄉,富田段,551-1,120.505433,22.43914,寶晶
677,110,林邊鄉,富田段,551,120.505411,22.439406,寶晶
678,110,林邊鄉,富田段,533,120.505976,22.439573,寶晶
679,110,林邊鄉,富田段,550,120.505374,22.439689,寶晶
680,110,林邊鄉,富田段,549,120.505125,22.439906,寶晶
681,110,林邊鄉,富田段,534,120.505949,22.439762,寶晶
682,110,林邊鄉,富田段,97,120.507171,22.438691,寶晶
683,110,林邊鄉,富田段,Feb-32,120.507391,22.438591,寶晶
684,110,林邊鄉,富田段,102,120.50698,22.438153,寶晶
685,110,林邊鄉,富田段,98,120.506915,22.438769,寶晶
686,110,林邊鄉,富田段,Jan-32,120.507399,22.439056,寶晶
687,110,林邊鄉,富田段,Jan-34,120.50765,22.438793,寶晶
688,110,林邊鄉,富田段,31,120.507186,22.439214,寶晶
689,110,林邊鄉,富田段,4月27日,120.506644,22.439416,寶晶
690,110,林邊鄉,富田段,30,120.507218,22.439602,寶晶
691,110,林邊鄉,富田段,32,120.507399,22.439555,寶晶
692,110,林邊鄉,富田段,34,120.507656,22.439531,寶晶
693,110,林邊鄉,富田段,37,120.508294,22.440008,寶晶
694,110,林邊鄉,富田段,36,120.508003,22.439994,寶晶
695,110,林邊鄉,富田段,29,120.507208,22.440034,寶晶
696,110,林邊鄉,富田段,20,120.507792,22.440644,寶晶
697,110,林邊鄉,富田段,24,120.507123,22.440555,寶晶
698,110,林邊鄉,富田段,3月26日,120.506935,22.440538,寶晶
699,110,林邊鄉,富田段,1月26日,120.506376,22.440487,寶晶
700,110,林邊鄉,富田段,26,120.506101,22.44046,寶晶
701,110,林邊鄉,富田段,482,120.506604,22.43663,寶晶
702,110,林邊鄉,富田段,111,120.506979,22.436679,寶晶
703,110,林邊鄉,富田段,108,120.507005,22.437094,寶晶
704,110,林邊鄉,富田段,113,120.507467,22.437137,寶晶
705,110,林邊鄉,富田段,103,120.506995,22.437788,寶晶
706,110,林邊鄉,富田段,95,120.507951,22.437974,寶晶
707,110,林邊鄉,富田段,115,120.507654,22.43757,寶晶
708,110,林邊鄉,富田段,96,120.507457,22.438028,寶晶
709,110,林邊鄉,富田段,94,120.507909,22.43856,寶晶
710,110,林邊鄉,富田段,85,120.508376,22.439131,寶晶
711,110,林邊鄉,富田段,535,120.50623,22.439922,寶晶
712,110,林邊鄉,富田段,553,120.504272,22.439278,寶晶
713,110,林邊鄉,富田段,555,120.503952,22.439551,寶晶
714,110,林邊鄉,富田段,554,120.504524,22.439602,寶晶
715,110,林邊鄉,富田段,548,120.504539,22.439856,寶晶
716,110,林邊鄉,富田段,557,120.503639,22.439965,寶晶
717,110,林邊鄉,富田段,558,120.503986,22.440406,寶晶
718,110,林邊鄉,富田段,560,120.503521,22.440388,寶晶
719,110,林邊鄉,富田段,620,120.502658,22.4372,寶晶
720,110,林邊鄉,富田段,618,120.502581,22.437397,寶晶
721,110,林邊鄉,富田段,617,120.502579,22.437533,寶晶
722,110,林邊鄉,富田段,614,120.502558,22.437688,寶晶
723,110,林邊鄉,富田段,613,120.502554,22.437854,寶晶
724,110,林邊鄉,富田段,615,120.503237,22.437792,寶晶
725,110,林邊鄉,富田段,609-1,120.503553,22.43787,寶晶
726,110,林邊鄉,富田段,609-2,120.503455,22.438527,寶晶
727,110,林邊鄉,富田段,611,120.502843,22.438376,寶晶
728,110,林邊鄉,富田段,612,120.502445,22.438384,寶晶
729,110,林邊鄉,富田段,608,120.503684,22.438127,寶晶
730,110,林邊鄉,富田段,607-1,120.50384,22.438184,寶晶
731,110,林邊鄉,富田段,607,120.504073,22.437863,寶晶
732,110,林邊鄉,富田段,606,120.504334,22.437795,寶晶
733,110,林邊鄉,富田段,605,120.504545,22.437871,寶晶
734,110,林邊鄉,富田段,604,120.503516,22.439202,寶晶
735,110,林邊鄉,富田段,603,120.503249,22.43913,寶晶
736,110,林邊鄉,富田段,602,120.503053,22.439087,寶晶
737,110,林邊鄉,富田段,601,120.502668,22.439014,寶晶
738,110,林邊鄉,富田段,574,120.502983,22.439456,寶晶
739,110,林邊鄉,富田段,584,120.500731,22.438865,寶晶
740,110,林邊鄉,富田段,583,120.500905,22.43888,寶晶
741,110,林邊鄉,富田段,596,120.501803,22.438039,寶晶
742,110,林邊鄉,富田段,595,120.501772,22.437602,寶晶
743,110,林邊鄉,鎮林段,265-1,120.51168,22.448059,寶晶
744,110,林邊鄉,鎮林段,257,120.512429,22.448039,寶晶
745,110,林邊鄉,鎮林段,252,120.512947,22.44878,寶晶
746,110,林邊鄉,鎮林段,262,120.511955,22.446281,寶晶
747,110,林邊鄉,鎮林段,118-11,120.516582,22.447411,寶晶
748,110,林邊鄉,鎮林段,111,120.517946,22.446813,寶晶
749,110,林邊鄉,鎮林段,130,120.516125,22.44601,寶晶
750,110,林邊鄉,鎮林段,115,120.518146,22.448161,寶晶
751,110,林邊鄉,下庄段,610,120.528964,22.451205,寶晶
752,110,林邊鄉,下庄段,611,120.529057,22.450979,寶晶
753,110,林邊鄉,下庄段,608,120.529058,22.45159,寶晶
754,110,林邊鄉,下庄段,605,120.528541,22.451898,寶晶
755,110,林邊鄉,下庄段,606,120.528917,22.451907,寶晶
756,110,林邊鄉,下庄段,607,120.529119,22.451988,寶晶
757,110,林邊鄉,下庄段,604,120.528398,22.452074,寶晶
758,110,林邊鄉,下庄段,646,120.526207,22.451689,寶晶
759,110,林邊鄉,下庄段,655,120.525892,22.451637,寶晶
760,110,林邊鄉,下庄段,659,120.525536,22.451747,寶晶
761,110,林邊鄉,下庄段,645,120.526308,22.451999,寶晶
762,110,林邊鄉,下庄段,656,120.526142,22.452263,寶晶
763,110,林邊鄉,下庄段,657,120.525967,22.45232,寶晶
764,110,林邊鄉,下庄段,660,120.525578,22.452647,寶晶
765,110,林邊鄉,下庄段,575,120.525875,22.452884,寶晶
766,110,林邊鄉,下庄段,576,120.525756,22.453197,寶晶
767,110,林邊鄉,下庄段,577,120.525913,22.453255,寶晶
768,110,林邊鄉,下庄段,572,120.525288,22.453345,寶晶
769,110,林邊鄉,下庄段,571,120.525244,22.453146,寶晶
770,110,林邊鄉,內庄段,381-2,120.520259,22.454058,寶晶
771,110,林邊鄉,內庄段,193,120.513593,22.45656,寶晶
772,110,林邊鄉,鎮安段,601,120.507805,22.457719,寶晶
773,110,林邊鄉,鎮安段,889,120.499781,22.452397,寶晶
774,110,林邊鄉,鎮安段,877,120.500019,22.452758,寶晶
775,110,林邊鄉,鎮安段,871,120.500397,22.453617,寶晶
776,110,林邊鄉,鎮安段,869,120.500055,22.453913,寶晶
777,110,林邊鄉,鎮安段,840,120.500943,22.455005,寶晶
778,110,林邊鄉,鎮安段,839,120.500788,22.45505,寶晶
779,110,林邊鄉,鎮安段,815-2,120.501199,22.455086,寶晶
780,111,林邊鄉,鎮林段,251,120.513141,22.447689,寶晶
781,111,林邊鄉,鎮林段,260,120.512195,22.448026,寶晶
782,111,林邊鄉,內庄段,770,120.511868,22.449239,寶晶
783,111,林邊鄉,內庄段,756,120.513844,22.449419,寶晶
784,111,林邊鄉,鎮林段,221,120.515586,22.446416,寶晶
785,111,林邊鄉,鎮林段,129,120.515886,22.446291,寶晶
786,111,林邊鄉,鎮林段,115-2,120.517793,22.447576,寶晶
787,111,林邊鄉,下庄段,832,120.523166,22.447385,寶晶
788,111,林邊鄉,下庄段,819,120.523534,22.447387,寶晶
789,111,林邊鄉,下庄段,814,120.523852,22.448097,寶晶
790,111,林邊鄉,下庄段,766-1,120.524236,22.448163,寶晶
791,111,佳冬鄉,復興段一小段,47,120.525671,22.44718,寶晶
792,111,林邊鄉,下庄段,766-2,120.524572,22.448775,寶晶
793,111,林邊鄉,下庄段,767,120.524309,22.449146,寶晶
794,111,林邊鄉,內庄段,504,120.519269,22.454084,寶晶
795,111,林邊鄉,內庄段,386,120.519938,22.454723,寶晶
796,111,林邊鄉,內庄段,387,120.520304,22.454815,寶晶
797,111,林邊鄉,鎮安段,1028,120.506766,22.451675,寶晶
798,111,林邊鄉,鎮安段,1030,120.506837,22.452313,寶晶
799,111,林邊鄉,鎮安段,1107,120.507511,22.452351,寶晶
800,111,林邊鄉,鎮安段,1043,120.507444,22.45344,寶晶
801,111,東港鎮,大潭新庄段,171,120.497375,22.45302,寶晶
802,111,東港鎮,大潭新庄段,167,120.497263,22.453375,寶晶
803,111,東港鎮,大潭新庄段,176,120.49789,22.453812,寶晶
804,111,東港鎮,大潭新庄段,160,120.497921,22.45411,寶晶
805,111,林邊鄉,鎮安段,838,120.499723,22.454953,寶晶
806,111,林邊鄉,鎮安段,838-1,120.500055,22.454965,寶晶
807,111,林邊鄉,鎮安段,838-2,120.500439,22.454975,寶晶
808,111,林邊鄉,鎮安段,865,120.50097,22.454484,寶晶
809,111,東港鎮,大潭新庄段,9_1,120.496424,22.459756,寶晶
810,111,東港鎮,大潭新庄段,9_7,120.497733,22.459381,寶晶
811,111,東港鎮,大潭新庄段,12_1,120.498225,22.460133,寶晶
812,111,林邊鄉,鎮安段,590,120.507749,22.456933,寶晶
813,111,林邊鄉,內庄段,440,120.512091,22.454528,寶晶
814,111,林邊鄉,內庄段,74_2,120.512775,22.458151,寶晶
815,111,林邊鄉,內庄段,85,120.512604,22.457832,寶晶
816,111,林邊鄉,內庄段,82,120.512057,22.457413,寶晶
817,109,東港鎮,三和段,113,120.482505,22.471307,元昱
818,109,東港鎮,三和段,109,120.482553,22.470312,元昱
819,109,枋寮鄉,玉泉段,811,120.613516,22.412003,星耀
820,109,枋寮鄉,玉泉段,810,120.612449,22.412977,星耀
821,109,枋寮鄉,新開村段,24_2,120.614029,22.408992,星耀
822,109,枋寮鄉,新開村段,24_7,120.614515,22.410119,星耀
823,109,枋寮鄉,新開村段,24_3,120.615454,22.40994,星耀
824,109,枋寮鄉,新開村段,24_4,120.616813,22.410724,星耀
825,109,枋寮鄉,新開村段,24,120.616529,22.41034,星耀
826,109,枋寮鄉,新開村段,24_10,120.617727,22.411571,星耀
827,109,枋寮鄉,新開村段,24_9,120.617887,22.411543,星耀
828,109,枋寮鄉,新開村段,24_8,120.618752,22.411183,星耀
829,109,枋寮鄉,新開村段,24_5,120.619468,22.411,星耀
830,109,枋寮鄉,新開村段,24_1,120.620256,22.41054,星耀
831,109,枋寮鄉,新開村段,13_16,120.619971,22.411725,星耀
832,109,枋寮鄉,新開村段,13_11,120.619525,22.411904,星耀
833,109,枋寮鄉,新開村段,24_6,120.618928,22.412214,星耀
834,109,枋寮鄉,新開村段,13_18,120.619479,22.412798,星耀
835,109,枋寮鄉,新開村段,13_19,120.621139,22.412463,星耀
836,109,枋寮鄉,新開村段,13_9,120.621876,22.413132,星耀
837,109,枋寮鄉,新開村段,13_5,120.621753,22.413419,星耀
838,109,枋寮鄉,新開村段,13_13,120.621679,22.413915,星耀
839,109,枋寮鄉,新開村段,13_12,120.620084,22.413438,星耀
840,109,枋寮鄉,玉泉段,689,120.618982,22.417375,星耀
841,109,枋寮鄉,新開村段,13_7,120.620573,22.413704,星耀
842,109,枋寮鄉,新開村段,13_10,120.619355,22.413701,星耀
843,109,枋寮鄉,玉泉段,814,120.61407,22.412848,星耀
844,109,枋寮鄉,玉泉段,813,120.61435,22.412917,星耀
845,109,枋寮鄉,玉泉段,816,120.614373,22.412544,星耀
846,109,枋寮鄉,玉泉段,817,120.614657,22.412402,星耀
847,109,枋寮鄉,玉泉段,815,120.615167,22.412665,星耀
848,109,枋寮鄉,玉泉段,818,120.615879,22.412166,星耀
849,109,枋寮鄉,玉泉段,804,120.615948,22.413828,星耀
850,109,枋寮鄉,玉泉段,794,120.616284,22.413992,星耀
851,109,枋寮鄉,玉泉段,803,120.616528,22.41404,星耀
852,109,枋寮鄉,玉泉段,793,120.616781,22.414226,星耀
853,109,枋寮鄉,玉泉段,802,120.617083,22.414265,星耀
854,109,枋寮鄉,玉泉段,790,120.615352,22.414206,星耀
855,109,枋寮鄉,玉泉段,795,120.615415,22.413724,星耀
856,109,枋寮鄉,玉泉段,805,120.614674,22.413403,星耀
857,109,枋寮鄉,玉泉段,796,120.614988,22.413484,星耀
858,109,枋寮鄉,玉泉段,797,120.614118,22.413406,星耀
859,109,枋寮鄉,玉泉段,807,120.61355,22.413363,星耀
860,109,枋寮鄉,玉泉段,798,120.613875,22.413595,星耀
861,109,枋寮鄉,玉泉段,806,120.613498,22.413468,星耀
862,109,枋寮鄉,玉泉段,800,120.613497,22.413586,星耀
863,109,枋寮鄉,玉泉段,799,120.61347,22.413711,星耀
864,109,枋寮鄉,玉泉段,808,120.613325,22.413415,星耀
865,109,枋寮鄉,玉泉段,801,120.613419,22.413571,星耀
866,109,枋寮鄉,玉泉段,792,120.613436,22.413845,星耀
867,109,枋寮鄉,玉泉段,787,120.613922,22.414655,星耀
868,109,枋寮鄉,玉泉段,786,120.614203,22.414669,星耀
869,109,枋寮鄉,玉泉段,780,120.613232,22.414996,星耀
870,109,枋寮鄉,玉泉段,789,120.615023,22.414433,星耀
871,109,枋寮鄉,玉泉段,784,120.614949,22.414466,星耀
872,109,枋寮鄉,玉泉段,782,120.616947,22.415282,星耀
873,109,枋寮鄉,玉泉段,777,120.616205,22.416339,星耀
874,109,枋寮鄉,玉泉段,775,120.616477,22.416568,星耀
875,109,枋寮鄉,玉泉段,774,120.616865,22.416804,星耀
876,109,枋寮鄉,玉泉段,773,120.617353,22.416974,星耀
877,109,枋寮鄉,玉泉段,772,120.617359,22.416835,星耀
878,109,枋寮鄉,玉泉段,771,120.618423,22.417513,星耀
879,109,枋寮鄉,玉泉段,770,120.618524,22.417631,星耀
880,109,枋寮鄉,玉泉段,769,120.618606,22.417658,星耀
881,109,枋寮鄉,玉泉段,690,120.618718,22.417623,星耀
882,109,枋寮鄉,玉泉段,691,120.618693,22.417484,星耀
883,109,枋寮鄉,玉泉段,688,120.618812,22.41778,星耀
884,109,枋寮鄉,玉泉段,709,120.618679,22.417957,星耀
885,109,枋寮鄉,玉泉段,687,120.619108,22.418003,星耀
886,109,枋寮鄉,玉泉段,686,120.61948,22.418199,星耀
887,109,枋寮鄉,玉泉段,640,120.619481,22.419998,星耀
888,109,枋寮鄉,玉泉段,675,120.620607,22.419563,星耀
889,109,枋寮鄉,玉泉段,676,120.620175,22.419102,星耀
890,109,枋寮鄉,玉泉段,674,120.620649,22.419464,星耀
891,109,枋寮鄉,玉泉段,639,120.619011,22.42071,星耀
892,109,枋寮鄉,玉泉段,638,120.621551,22.420319,星耀
893,109,枋寮鄉,玉泉段,637,120.622161,22.422314,星耀
894,109,枋寮鄉,新開村段,8_3,120.623345,22.416684,星耀
895,109,枋寮鄉,新開村段,8_6,120.623684,22.416773,星耀
896,109,枋寮鄉,新開村段,8_7,120.623051,22.416323,星耀
897,109,枋寮鄉,新開村段,8_1,120.623331,22.41631,星耀
898,109,枋寮鄉,新開村段,8_5,120.624829,22.417154,星耀
899,109,枋寮鄉,新開村段,8_16,120.625031,22.417289,星耀
900,109,枋寮鄉,新開村段,8_19,120.624448,22.416185,星耀
901,109,枋寮鄉,新開村段,8_22,120.624249,22.415984,星耀
902,109,枋寮鄉,新開村段,8_2,120.621177,22.41706,星耀
903,109,枋寮鄉,新開村段,8_4,120.62156,22.417363,星耀
904,109,枋寮鄉,玉泉段,680,120.621819,22.417535,星耀
905,109,枋寮鄉,新開村段,8_18,120.621939,22.417495,星耀
906,109,枋寮鄉,玉泉段,679,120.622087,22.417792,星耀
907,109,枋寮鄉,新開村段,8_9,120.622012,22.41535,星耀
908,109,枋寮鄉,新開村段,8_15,120.622751,22.415063,星耀
909,109,枋寮鄉,新開村段,8_14,120.621982,22.415124,星耀
910,109,枋寮鄉,新開村段,13_8,120.621901,22.415005,星耀
911,109,枋寮鄉,新開村段,8_8,120.621754,22.415137,星耀
912,109,枋寮鄉,新開村段,13_2,120.621705,22.415086,星耀
913,109,枋寮鄉,新開村段,13_3,120.621293,22.415191,星耀
914,109,枋寮鄉,新開村段,8_12,120.621293,22.4153,星耀
915,109,枋寮鄉,玉泉段,685,120.620325,22.415694,星耀
916,109,枋寮鄉,新開村段,8_17,120.620807,22.415475,星耀
917,109,枋寮鄉,玉泉段,698,120.620269,22.415459,星耀
918,109,枋寮鄉,新開村段,13_4,120.620472,22.415052,星耀
919,109,枋寮鄉,玉泉段,700,120.620211,22.414739,星耀
920,109,枋寮鄉,玉泉段,702,120.619429,22.414386,星耀
921,109,枋寮鄉,玉泉段,701,120.619365,22.414708,星耀
922,109,枋寮鄉,玉泉段,705,120.617494,22.41471,星耀
923,109,枋寮鄉,玉泉段,706,120.61775,22.414299,星耀
924,109,枋寮鄉,玉泉段,704,120.617981,22.414936,星耀
925,109,枋寮鄉,玉泉段,703,120.617932,22.414694,星耀
926,109,枋寮鄉,玉泉段,957,120.618396,22.41681,星耀
927,109,枋寮鄉,玉泉段,689,120.618982,22.417375,星耀
928,109,枋寮鄉,玉泉段,958,120.618867,22.417426,星耀
929,109,枋寮鄉,玉泉段,696,120.61957,22.416288,星耀
930,109,枋寮鄉,玉泉段,695,120.618861,22.415974,星耀
931,109,枋寮鄉,玉泉段,693,120.618958,22.416621,星耀
932,109,枋寮鄉,玉泉段,684,120.620096,22.416088,星耀
933,109,枋寮鄉,玉泉段,683,120.620427,22.416516,星耀
